Địa điểm khởi hành,Địa điểm đến,Hãng hàng không,Số hiệu chuyến bay,Ngày khởi hành,Giờ khởi hành,Giờ đến,Thời gian bay,Giá,Hạng vé
Hồ Chí Minh (SGN),Phú Quốc (PQC),Vietnam Airlines,VN7843,06/07/2024,00:50,01:50,01h 0m,"1,823,000 VND",Phổ thông tiết kiệm
Hồ Chí Minh (SGN),Phú Quốc (PQC),Vietnam Airlines,VN7845,06/07/2024,01:00,02:00,01h 0m,"1,823,000 VND",Phổ thông tiết kiệm
Hồ Chí Minh (SGN),Phú Quốc (PQC),Vietnam Airlines,VN1835,06/07/2024,17:10,18:10,01h 0m,"1,939,000 VND",Phổ thông tiêu chuẩn
Hồ Chí Minh (SGN),Phú Quốc (PQC),Vietnam Airlines,VN7825,06/07/2024,20:30,21:30,01h 0m,"1,939,000 VND",Phổ thông tiêu chuẩn
Hồ Chí Minh (SGN),Phú Quốc (PQC),Vietnam Airlines,VN7841,06/07/2024,00:20,01:20,01h 0m,"1,939,000 VND",Phổ thông tiêu chuẩn
Hồ Chí Minh (SGN),Phú Quốc (PQC),Vietnam Airlines,VN7843,06/07/2024,00:50,01:50,01h 0m,"1,939,000 VND",Phổ thông tiêu chuẩn
Hồ Chí Minh (SGN),Phú Quốc (PQC),Vietnam Airlines,VN7845,06/07/2024,01:00,02:00,01h 0m,"1,939,000 VND",Phổ thông tiêu chuẩn
Hồ Chí Minh (SGN),Phú Quốc (PQC),Pacific Airlines,VN8021,06/07/2024,18:50,20:00,01h 10m,"1,939,000 VND",Phổ thông tiêu chuẩn
Hồ Chí Minh (SGN),Phú Quốc (PQC),Vietnam Airlines,VN1835,06/07/2024,17:10,18:10,01h 0m,"2,042,000 VND",Phổ thông tiêu chuẩn
Hồ Chí Minh (SGN),Phú Quốc (PQC),Vietnam Airlines,VN7825,06/07/2024,20:30,21:30,01h 0m,"2,042,000 VND",Phổ thông tiêu chuẩn
Hồ Chí Minh (SGN),Phú Quốc (PQC),Vietnam Airlines,VN7841,06/07/2024,00:20,01:20,01h 0m,"2,042,000 VND",Phổ thông tiêu chuẩn
Hồ Chí Minh (SGN),Phú Quốc (PQC),Vietnam Airlines,VN7843,06/07/2024,00:50,01:50,01h 0m,"2,042,000 VND",Phổ thông tiêu chuẩn
Hồ Chí Minh (SGN),Phú Quốc (PQC),Vietnam Airlines,VN7845,06/07/2024,01:00,02:00,01h 0m,"2,042,000 VND",Phổ thông tiêu chuẩn
Hồ Chí Minh (SGN),Phú Quốc (PQC),Pacific Airlines,VN8021,06/07/2024,18:50,20:00,01h 10m,"2,042,000 VND",Phổ thông tiêu chuẩn
Hồ Chí Minh (SGN),Phú Quốc (PQC),Vietnam Airlines,VN1835,06/07/2024,17:10,18:10,01h 0m,"2,147,000 VND",
Hồ Chí Minh (SGN),Phú Quốc (PQC),Vietnam Airlines,VN7825,06/07/2024,20:30,21:30,01h 0m,"2,147,000 VND",
Hồ Chí Minh (SGN),Phú Quốc (PQC),Vietnam Airlines,VN7841,06/07/2024,00:20,01:20,01h 0m,"2,147,000 VND",
Hồ Chí Minh (SGN),Phú Quốc (PQC),Vietnam Airlines,VN7843,06/07/2024,00:50,01:50,01h 0m,"2,147,000 VND",
Hồ Chí Minh (SGN),Phú Quốc (PQC),Vietnam Airlines,VN7845,06/07/2024,01:00,02:00,01h 0m,"2,147,000 VND",
Hồ Chí Minh (SGN),Phú Quốc (PQC),Pacific Airlines,VN8021,06/07/2024,18:50,20:00,01h 10m,"2,147,000 VND",
Hồ Chí Minh (SGN),Phú Quốc (PQC),Vietnam Airlines,VN1835,06/07/2024,17:10,18:10,01h 0m,"2,212,000 VND",Phổ thông linh hoạt
Hồ Chí Minh (SGN),Phú Quốc (PQC),Vietnam Airlines,VN7825,06/07/2024,20:30,21:30,01h 0m,"2,212,000 VND",Phổ thông linh hoạt
Hồ Chí Minh (SGN),Phú Quốc (PQC),Vietnam Airlines,VN7841,06/07/2024,00:20,01:20,01h 0m,"2,212,000 VND",Phổ thông linh hoạt
Hồ Chí Minh (SGN),Phú Quốc (PQC),Vietnam Airlines,VN7843,06/07/2024,00:50,01:50,01h 0m,"2,212,000 VND",Phổ thông linh hoạt
Hồ Chí Minh (SGN),Phú Quốc (PQC),Vietnam Airlines,VN7845,06/07/2024,01:00,02:00,01h 0m,"2,212,000 VND",Phổ thông linh hoạt
Hồ Chí Minh (SGN),Phú Quốc (PQC),Pacific Airlines,VN8021,06/07/2024,18:50,20:00,01h 10m,"2,212,000 VND",Phổ thông linh hoạt
Hồ Chí Minh (SGN),Phú Quốc (PQC),Vietnam Airlines,VN1835,06/07/2024,17:10,18:10,01h 0m,"2,280,000 VND",Phổ thông linh hoạt
Hồ Chí Minh (SGN),Phú Quốc (PQC),Vietnam Airlines,VN7825,06/07/2024,20:30,21:30,01h 0m,"2,280,000 VND",Phổ thông linh hoạt
Hồ Chí Minh (SGN),Phú Quốc (PQC),Vietnam Airlines,VN7841,06/07/2024,00:20,01:20,01h 0m,"2,280,000 VND",Phổ thông linh hoạt
Hồ Chí Minh (SGN),Phú Quốc (PQC),Vietnam Airlines,VN7843,06/07/2024,00:50,01:50,01h 0m,"2,280,000 VND",Phổ thông linh hoạt
Hồ Chí Minh (SGN),Phú Quốc (PQC),Vietnam Airlines,VN7845,06/07/2024,01:00,02:00,01h 0m,"2,280,000 VND",Phổ thông linh hoạt
Hồ Chí Minh (SGN),Phú Quốc (PQC),Pacific Airlines,VN8021,06/07/2024,18:50,20:00,01h 10m,"2,280,000 VND",Phổ thông linh hoạt
Hồ Chí Minh (SGN),Phú Quốc (PQC),Vietnam Airlines,VN1821,06/07/2024,06:05,07:05,01h 0m,"2,286,000 VND",Phổ thông linh hoạt
Hồ Chí Minh (SGN),Phú Quốc (PQC),Vietnam Airlines,VN1823,06/07/2024,08:35,09:35,01h 0m,"2,286,000 VND",Phổ thông linh hoạt
Hồ Chí Minh (SGN),Phú Quốc (PQC),Vietnam Airlines,VN1825,06/07/2024,10:50,11:50,01h 0m,"2,286,000 VND",Phổ thông linh hoạt
Hồ Chí Minh (SGN),Phú Quốc (PQC),Vietnam Airlines,VN1827,06/07/2024,13:25,14:25,01h 0m,"2,286,000 VND",Phổ thông linh hoạt
Hồ Chí Minh (SGN),Phú Quốc (PQC),Vietnam Airlines,VN1829,06/07/2024,15:45,16:45,01h 0m,"2,286,000 VND",Phổ thông linh hoạt
Hồ Chí Minh (SGN),Phú Quốc (PQC),Vietnam Airlines,VN1835,06/07/2024,17:10,18:10,01h 0m,"2,286,000 VND",Phổ thông linh hoạt
Hồ Chí Minh (SGN),Phú Quốc (PQC),Vietnam Airlines,VN7825,06/07/2024,20:30,21:30,01h 0m,"2,286,000 VND",Phổ thông linh hoạt
Hồ Chí Minh (SGN),Phú Quốc (PQC),Vietnam Airlines,VN7827,06/07/2024,07:00,08:00,01h 0m,"2,286,000 VND",Phổ thông linh hoạt
Hồ Chí Minh (SGN),Phú Quốc (PQC),Vietnam Airlines,VN7841,06/07/2024,00:20,01:20,01h 0m,"2,286,000 VND",Phổ thông linh hoạt
Hồ Chí Minh (SGN),Phú Quốc (PQC),Vietnam Airlines,VN7843,06/07/2024,00:50,01:50,01h 0m,"2,286,000 VND",Phổ thông linh hoạt
Hồ Chí Minh (SGN),Phú Quốc (PQC),Vietnam Airlines,VN7845,06/07/2024,01:00,02:00,01h 0m,"2,286,000 VND",Phổ thông linh hoạt
Hồ Chí Minh (SGN),Phú Quốc (PQC),Pacific Airlines,VN8021,06/07/2024,18:50,20:00,01h 10m,"2,286,000 VND",Phổ thông linh hoạt
Hồ Chí Minh (SGN),Phú Quốc (PQC),Vietjet Air,VJ321,06/07/2024,05:40,06:40,01h 0m,"2,502,000 VND",Deluxe
Hồ Chí Minh (SGN),Phú Quốc (PQC),Vietjet Air,VJ323,06/07/2024,07:30,08:30,01h 0m,"2,502,000 VND",Deluxe
Hồ Chí Minh (SGN),Phú Quốc (PQC),Vietjet Air,VJ327,06/07/2024,12:35,13:35,01h 0m,"2,502,000 VND",Deluxe
Hồ Chí Minh (SGN),Phú Quốc (PQC),Vietjet Air,VJ329,06/07/2024,15:15,16:25,01h 10m,"2,502,000 VND",Deluxe
Hồ Chí Minh (SGN),Phú Quốc (PQC),Vietjet Air,VJ331,06/07/2024,15:35,16:35,01h 0m,"2,502,000 VND",Deluxe
Hồ Chí Minh (SGN),Phú Quốc (PQC),Vietjet Air,VJ325,06/07/2024,10:15,11:15,01h 0m,"2,631,000 VND",Deluxe
Hồ Chí Minh (SGN),Phú Quốc (PQC),Vietravel Airlines,VU303,06/07/2024,17:05,18:10,01h 5m,"2,994,000 VND",ECONOMY
Hồ Chí Minh (SGN),Phú Quốc (PQC),Vietnam Airlines,VN7841,06/07/2024,00:20,01:20,01h 0m,"3,922,000 VND",Thương gia tiêu chuẩn
Hồ Chí Minh (SGN),Phú Quốc (PQC),Vietnam Airlines,VN7843,06/07/2024,00:50,01:50,01h 0m,"3,922,000 VND",Thương gia tiêu chuẩn
Hồ Chí Minh (SGN),Phú Quốc (PQC),Vietnam Airlines,VN7845,06/07/2024,01:00,02:00,01h 0m,"3,922,000 VND",Thương gia tiêu chuẩn
Hồ Chí Minh (SGN),Phú Quốc (PQC),Vietjet Air,VJ321,06/07/2024,05:40,06:40,01h 0m,"4,316,000 VND",Skyboss
Hồ Chí Minh (SGN),Phú Quốc (PQC),Vietjet Air,VJ323,06/07/2024,07:30,08:30,01h 0m,"4,316,000 VND",Skyboss
Hồ Chí Minh (SGN),Phú Quốc (PQC),Vietjet Air,VJ325,06/07/2024,10:15,11:15,01h 0m,"4,316,000 VND",Skyboss
Hồ Chí Minh (SGN),Phú Quốc (PQC),Vietjet Air,VJ327,06/07/2024,12:35,13:35,01h 0m,"4,316,000 VND",Skyboss
Hồ Chí Minh (SGN),Phú Quốc (PQC),Vietjet Air,VJ329,06/07/2024,15:15,16:25,01h 10m,"4,316,000 VND",Skyboss
Hồ Chí Minh (SGN),Phú Quốc (PQC),Vietjet Air,VJ331,06/07/2024,15:35,16:35,01h 0m,"4,316,000 VND",Skyboss
Hồ Chí Minh (SGN),Phú Quốc (PQC),Vietnam Airlines,VN7841,06/07/2024,00:20,01:20,01h 0m,"4,310,000 VND",Thương gia tiêu chuẩn
Hồ Chí Minh (SGN),Phú Quốc (PQC),Vietnam Airlines,VN7843,06/07/2024,00:50,01:50,01h 0m,"4,310,000 VND",Thương gia tiêu chuẩn
Hồ Chí Minh (SGN),Phú Quốc (PQC),Vietnam Airlines,VN7845,06/07/2024,01:00,02:00,01h 0m,"4,310,000 VND",Thương gia tiêu chuẩn
Hồ Chí Minh (SGN),Phú Quốc (PQC),Vietnam Airlines,VN1835,06/07/2024,17:10,18:10,01h 0m,"4,829,000 VND",Thương gia linh hoạt
Hồ Chí Minh (SGN),Phú Quốc (PQC),Vietnam Airlines,VN7825,06/07/2024,20:30,21:30,01h 0m,"4,829,000 VND",Thương gia linh hoạt
Hồ Chí Minh (SGN),Phú Quốc (PQC),Vietnam Airlines,VN7841,06/07/2024,00:20,01:20,01h 0m,"4,829,000 VND",Thương gia linh hoạt
Hồ Chí Minh (SGN),Phú Quốc (PQC),Vietnam Airlines,VN7843,06/07/2024,00:50,01:50,01h 0m,"4,829,000 VND",Thương gia linh hoạt
Hồ Chí Minh (SGN),Phú Quốc (PQC),Vietnam Airlines,VN7845,06/07/2024,01:00,02:00,01h 0m,"4,829,000 VND",Thương gia linh hoạt
Hồ Chí Minh (SGN),Phú Quốc (PQC),Vietnam Airlines,VN1821,06/07/2024,06:05,07:05,01h 0m,"5,218,000 VND",Thương gia linh hoạt
Hồ Chí Minh (SGN),Phú Quốc (PQC),Vietnam Airlines,VN1823,06/07/2024,08:35,09:35,01h 0m,"5,218,000 VND",Thương gia linh hoạt
Hồ Chí Minh (SGN),Phú Quốc (PQC),Vietnam Airlines,VN1825,06/07/2024,10:50,11:50,01h 0m,"5,218,000 VND",Thương gia linh hoạt
Hồ Chí Minh (SGN),Phú Quốc (PQC),Vietnam Airlines,VN1827,06/07/2024,13:25,14:25,01h 0m,"5,218,000 VND",Thương gia linh hoạt
Hồ Chí Minh (SGN),Phú Quốc (PQC),Vietnam Airlines,VN1829,06/07/2024,15:45,16:45,01h 0m,"5,218,000 VND",Thương gia linh hoạt
Hồ Chí Minh (SGN),Phú Quốc (PQC),Vietnam Airlines,VN1835,06/07/2024,17:10,18:10,01h 0m,"5,218,000 VND",Thương gia linh hoạt
Hồ Chí Minh (SGN),Phú Quốc (PQC),Vietnam Airlines,VN7825,06/07/2024,20:30,21:30,01h 0m,"5,218,000 VND",Thương gia linh hoạt
Hồ Chí Minh (SGN),Phú Quốc (PQC),Vietnam Airlines,VN7827,06/07/2024,07:00,08:00,01h 0m,"5,218,000 VND",Thương gia linh hoạt
Hồ Chí Minh (SGN),Phú Quốc (PQC),Vietnam Airlines,VN7841,06/07/2024,00:20,01:20,01h 0m,"5,218,000 VND",Thương gia linh hoạt
Hồ Chí Minh (SGN),Phú Quốc (PQC),Vietnam Airlines,VN7843,06/07/2024,00:50,01:50,01h 0m,"5,218,000 VND",Thương gia linh hoạt
Hồ Chí Minh (SGN),Phú Quốc (PQC),Vietnam Airlines,VN7845,06/07/2024,01:00,02:00,01h 0m,"5,218,000 VND",Thương gia linh hoạt
