Địa điểm khởi hành,Địa điểm đến,Hãng hàng không,Số hiệu chuyến bay,Ngày khởi hành,Giờ khởi hành,Giờ đến,Thời gian bay,Giá,Hạng vé
Hà Nội (HAN),Phú Quốc (PQC),Vietjet Air,VJ455,07/07/2024,10:00,12:05,02h 5m,"3,331,000 VND",Eco
Hà Nội (HAN),Phú Quốc (PQC),Vietjet Air,VJ457,07/07/2024,12:15,14:20,02h 5m,"3,409,000 VND",Deluxe
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,VN1231,07/07/2024,05:50,08:00,02h 10m,"3,624,000 VND",Phổ thông tiêu chuẩn
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,VN1237,07/07/2024,08:55,11:05,02h 10m,"3,624,000 VND",Phổ thông tiêu chuẩn
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,VN1239,07/07/2024,11:05,13:15,02h 10m,"3,624,000 VND",Phổ thông tiêu chuẩn
Hà Nội (HAN),Phú Quốc (PQC),Vietjet Air,VJ451,07/07/2024,06:30,08:35,02h 5m,"3,655,000 VND",Deluxe
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,"VN7215,VN7843",07/07/2024,21:30,01:50,04h 20m,"4,370,000 VND",Phổ thông tiết kiệm
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,"VN7215,VN7845",07/07/2024,21:30,02:00,04h 30m,"4,370,000 VND",Phổ thông tiết kiệm
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,VN1231,07/07/2024,05:50,08:00,02h 10m,"3,935,000 VND",Phổ thông tiêu chuẩn
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,VN1237,07/07/2024,08:55,11:05,02h 10m,"3,935,000 VND",Phổ thông tiêu chuẩn
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,VN1239,07/07/2024,11:05,13:15,02h 10m,"3,935,000 VND",Phổ thông tiêu chuẩn
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,"VN211,VN7823",07/07/2024,11:00,15:15,04h 15m,"4,708,000 VND",Phổ thông tiết kiệm
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,"VN221,VN7841",07/07/2024,21:00,01:20,04h 20m,"4,708,000 VND",Phổ thông tiết kiệm
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,"VN7215,VN7843",07/07/2024,21:30,01:50,04h 20m,"4,708,000 VND",Phổ thông tiết kiệm
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,"VN217,VN7825",07/07/2024,17:00,21:30,04h 30m,"4,708,000 VND",Phổ thông tiết kiệm
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,"VN7215,VN7845",07/07/2024,21:30,02:00,04h 30m,"4,708,000 VND",Phổ thông tiết kiệm
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,"VN251,VN1829",07/07/2024,12:00,16:45,04h 45m,"4,708,000 VND",Phổ thông tiết kiệm
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,"VN265,VN7841",07/07/2024,20:30,01:20,04h 50m,"4,708,000 VND",Phổ thông tiết kiệm
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,"VN221,VN7843",07/07/2024,21:00,01:50,04h 50m,"4,708,000 VND",Phổ thông tiết kiệm
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,"VN249,VN8021",07/07/2024,15:30,20:00,04h 30m,"4,708,000 VND",Phổ thông tiết kiệm
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,"VN7255,VN1829",07/07/2024,12:30,16:45,04h 15m,"4,708,000 VND",Phổ thông tiết kiệm
Hà Nội (HAN),Phú Quốc (PQC),Vietjet Air,VJ455,07/07/2024,10:00,12:05,02h 5m,"4,238,000 VND",Deluxe
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,VN1231,07/07/2024,05:50,08:00,02h 10m,"4,272,000 VND",
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,VN1237,07/07/2024,08:55,11:05,02h 10m,"4,272,000 VND",
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,VN1239,07/07/2024,11:05,13:15,02h 10m,"4,272,000 VND",
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,"VN211,VN7823",07/07/2024,11:00,15:15,04h 15m,"5,070,000 VND",Phổ thông tiêu chuẩn
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,"VN221,VN7841",07/07/2024,21:00,01:20,04h 20m,"5,070,000 VND",Phổ thông tiêu chuẩn
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,"VN7215,VN7843",07/07/2024,21:30,01:50,04h 20m,"5,070,000 VND",Phổ thông tiêu chuẩn
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,"VN217,VN7825",07/07/2024,17:00,21:30,04h 30m,"5,070,000 VND",Phổ thông tiêu chuẩn
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,"VN7215,VN7845",07/07/2024,21:30,02:00,04h 30m,"5,070,000 VND",Phổ thông tiêu chuẩn
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,"VN251,VN1829",07/07/2024,12:00,16:45,04h 45m,"5,070,000 VND",Phổ thông tiêu chuẩn
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,"VN265,VN7841",07/07/2024,20:30,01:20,04h 50m,"5,070,000 VND",Phổ thông tiêu chuẩn
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,"VN207,VN1825",07/07/2024,07:00,11:50,04h 50m,"5,070,000 VND",Phổ thông tiêu chuẩn
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,"VN221,VN7843",07/07/2024,21:00,01:50,04h 50m,"5,070,000 VND",Phổ thông tiêu chuẩn
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,"VN249,VN8021",07/07/2024,15:30,20:00,04h 30m,"5,070,000 VND",Phổ thông tiêu chuẩn
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,"VN7255,VN1829",07/07/2024,12:30,16:45,04h 15m,"5,070,000 VND",Phổ thông tiêu chuẩn
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,VN1231,07/07/2024,05:50,08:00,02h 10m,"4,634,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,VN1237,07/07/2024,08:55,11:05,02h 10m,"4,634,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,VN1239,07/07/2024,11:05,13:15,02h 10m,"4,634,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,"VN211,VN7823",07/07/2024,11:00,15:15,04h 15m,"5,446,000 VND",Phổ thông tiêu chuẩn
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,"VN221,VN7841",07/07/2024,21:00,01:20,04h 20m,"5,446,000 VND",Phổ thông tiêu chuẩn
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,"VN7215,VN7843",07/07/2024,21:30,01:50,04h 20m,"5,446,000 VND",Phổ thông tiêu chuẩn
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,"VN217,VN7825",07/07/2024,17:00,21:30,04h 30m,"5,446,000 VND",Phổ thông tiêu chuẩn
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,"VN7215,VN7845",07/07/2024,21:30,02:00,04h 30m,"5,446,000 VND",Phổ thông tiêu chuẩn
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,"VN205,VN1823",07/07/2024,05:00,09:35,04h 35m,"5,446,000 VND",Phổ thông tiêu chuẩn
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,"VN251,VN1829",07/07/2024,12:00,16:45,04h 45m,"5,446,000 VND",Phổ thông tiêu chuẩn
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,"VN265,VN7841",07/07/2024,20:30,01:20,04h 50m,"5,446,000 VND",Phổ thông tiêu chuẩn
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,"VN207,VN1825",07/07/2024,07:00,11:50,04h 50m,"5,446,000 VND",Phổ thông tiêu chuẩn
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,"VN221,VN7843",07/07/2024,21:00,01:50,04h 50m,"5,446,000 VND",Phổ thông tiêu chuẩn
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,"VN249,VN8021",07/07/2024,15:30,20:00,04h 30m,"5,446,000 VND",Phổ thông tiêu chuẩn
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,"VN7255,VN1829",07/07/2024,12:30,16:45,04h 15m,"5,446,000 VND",Phổ thông tiêu chuẩn
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,VN1231,07/07/2024,05:50,08:00,02h 10m,"4,998,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,VN1237,07/07/2024,08:55,11:05,02h 10m,"4,998,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,VN1239,07/07/2024,11:05,13:15,02h 10m,"4,998,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,VN1231,07/07/2024,05:50,08:00,02h 10m,"5,267,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,VN1237,07/07/2024,08:55,11:05,02h 10m,"5,267,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,VN1239,07/07/2024,11:05,13:15,02h 10m,"5,267,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,"VN211,VN7823",07/07/2024,11:00,15:15,04h 15m,"5,821,000 VND",
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,"VN221,VN7841",07/07/2024,21:00,01:20,04h 20m,"5,821,000 VND",
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,"VN7215,VN7843",07/07/2024,21:30,01:50,04h 20m,"5,821,000 VND",
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,"VN217,VN7825",07/07/2024,17:00,21:30,04h 30m,"5,821,000 VND",
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,"VN7215,VN7845",07/07/2024,21:30,02:00,04h 30m,"5,821,000 VND",
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,"VN205,VN1823",07/07/2024,05:00,09:35,04h 35m,"5,821,000 VND",
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,"VN251,VN1829",07/07/2024,12:00,16:45,04h 45m,"5,821,000 VND",
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,"VN265,VN7841",07/07/2024,20:30,01:20,04h 50m,"5,821,000 VND",
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,"VN207,VN1825",07/07/2024,07:00,11:50,04h 50m,"5,821,000 VND",
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,"VN221,VN7843",07/07/2024,21:00,01:50,04h 50m,"5,821,000 VND",
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,"VN249,VN8021",07/07/2024,15:30,20:00,04h 30m,"5,821,000 VND",
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,"VN7255,VN1829",07/07/2024,12:30,16:45,04h 15m,"5,821,000 VND",
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,"VN211,VN7823",07/07/2024,11:00,15:15,04h 15m,"6,133,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,"VN221,VN7841",07/07/2024,21:00,01:20,04h 20m,"6,133,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,"VN247,VN1827",07/07/2024,10:00,14:25,04h 25m,"6,133,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,"VN7215,VN7843",07/07/2024,21:30,01:50,04h 20m,"6,133,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,"VN217,VN7825",07/07/2024,17:00,21:30,04h 30m,"6,133,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,"VN7215,VN7845",07/07/2024,21:30,02:00,04h 30m,"6,133,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,"VN205,VN1823",07/07/2024,05:00,09:35,04h 35m,"6,133,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,"VN251,VN1829",07/07/2024,12:00,16:45,04h 45m,"6,133,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,"VN265,VN7841",07/07/2024,20:30,01:20,04h 50m,"6,133,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,"VN207,VN1825",07/07/2024,07:00,11:50,04h 50m,"6,133,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,"VN221,VN7843",07/07/2024,21:00,01:50,04h 50m,"6,133,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,"VN249,VN8021",07/07/2024,15:30,20:00,04h 30m,"6,133,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,"VN7255,VN1829",07/07/2024,12:30,16:45,04h 15m,"6,133,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,"VN211,VN7823",07/07/2024,11:00,15:15,04h 15m,"6,434,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,"VN221,VN7841",07/07/2024,21:00,01:20,04h 20m,"6,434,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,"VN247,VN1827",07/07/2024,10:00,14:25,04h 25m,"6,434,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,"VN7215,VN7843",07/07/2024,21:30,01:50,04h 20m,"6,434,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,"VN217,VN7825",07/07/2024,17:00,21:30,04h 30m,"6,434,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,"VN7215,VN7845",07/07/2024,21:30,02:00,04h 30m,"6,434,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,"VN205,VN1823",07/07/2024,05:00,09:35,04h 35m,"6,434,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,"VN251,VN1829",07/07/2024,12:00,16:45,04h 45m,"6,434,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,"VN265,VN7841",07/07/2024,20:30,01:20,04h 50m,"6,434,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,"VN207,VN1825",07/07/2024,07:00,11:50,04h 50m,"6,434,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,"VN221,VN7843",07/07/2024,21:00,01:50,04h 50m,"6,434,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,"VN249,VN8021",07/07/2024,15:30,20:00,04h 30m,"6,434,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,"VN7255,VN1829",07/07/2024,12:30,16:45,04h 15m,"6,434,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,"VN211,VN7823",07/07/2024,11:00,15:15,04h 15m,"6,632,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,"VN221,VN7841",07/07/2024,21:00,01:20,04h 20m,"6,632,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,"VN247,VN1827",07/07/2024,10:00,14:25,04h 25m,"6,632,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,"VN7215,VN7843",07/07/2024,21:30,01:50,04h 20m,"6,632,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,"VN221,VN7841",07/07/2024,21:00,01:20,04h 20m,"6,632,000 VND",Thương gia tiêu chuẩn
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,"VN7215,VN7843",07/07/2024,21:30,01:50,04h 20m,"6,632,000 VND",Thương gia tiêu chuẩn
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,"VN217,VN7825",07/07/2024,17:00,21:30,04h 30m,"6,632,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,"VN7215,VN7845",07/07/2024,21:30,02:00,04h 30m,"6,632,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,"VN7215,VN7845",07/07/2024,21:30,02:00,04h 30m,"6,632,000 VND",Thương gia tiêu chuẩn
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,"VN205,VN1823",07/07/2024,05:00,09:35,04h 35m,"6,632,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,"VN251,VN1829",07/07/2024,12:00,16:45,04h 45m,"6,632,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,"VN265,VN7841",07/07/2024,20:30,01:20,04h 50m,"6,632,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,"VN265,VN7841",07/07/2024,20:30,01:20,04h 50m,"6,632,000 VND",Thương gia tiêu chuẩn
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,"VN207,VN1825",07/07/2024,07:00,11:50,04h 50m,"6,632,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,"VN221,VN7843",07/07/2024,21:00,01:50,04h 50m,"6,632,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,"VN221,VN7843",07/07/2024,21:00,01:50,04h 50m,"6,632,000 VND",Thương gia tiêu chuẩn
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,"VN249,VN8021",07/07/2024,15:30,20:00,04h 30m,"6,632,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,"VN7255,VN1829",07/07/2024,12:30,16:45,04h 15m,"6,632,000 VND",Phổ thông linh hoạt
Hà Nội (HAN),Phú Quốc (PQC),Vietjet Air,VJ449,07/07/2024,18:10,20:15,02h 5m,"6,519,000 VND",Skyboss
Hà Nội (HAN),Phú Quốc (PQC),Vietjet Air,VJ451,07/07/2024,06:30,08:35,02h 5m,"6,519,000 VND",Skyboss
Hà Nội (HAN),Phú Quốc (PQC),Vietjet Air,VJ455,07/07/2024,10:00,12:05,02h 5m,"6,519,000 VND",Skyboss
Hà Nội (HAN),Phú Quốc (PQC),Vietjet Air,VJ457,07/07/2024,12:15,14:20,02h 5m,"6,519,000 VND",Skyboss
Hà Nội (HAN),Phú Quốc (PQC),Vietjet Air,VJ459,07/07/2024,14:15,16:20,02h 5m,"6,519,000 VND",Skyboss
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,VN1231,07/07/2024,05:50,08:00,02h 10m,"6,514,000 VND",Thương gia tiêu chuẩn
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,VN1237,07/07/2024,08:55,11:05,02h 10m,"6,514,000 VND",Thương gia tiêu chuẩn
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,VN1239,07/07/2024,11:05,13:15,02h 10m,"6,514,000 VND",Thương gia tiêu chuẩn
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,VN1231,07/07/2024,05:50,08:00,02h 10m,"6,773,000 VND",Thương gia tiêu chuẩn
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,VN1237,07/07/2024,08:55,11:05,02h 10m,"6,773,000 VND",Thương gia tiêu chuẩn
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,VN1239,07/07/2024,11:05,13:15,02h 10m,"6,773,000 VND",Thương gia tiêu chuẩn
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,"VN221,VN7841",07/07/2024,21:00,01:20,04h 20m,"7,799,000 VND",Thương gia tiêu chuẩn
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,"VN7215,VN7843",07/07/2024,21:30,01:50,04h 20m,"7,799,000 VND",Thương gia tiêu chuẩn
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,"VN7215,VN7845",07/07/2024,21:30,02:00,04h 30m,"7,799,000 VND",Thương gia tiêu chuẩn
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,"VN265,VN7841",07/07/2024,20:30,01:20,04h 50m,"7,799,000 VND",Thương gia tiêu chuẩn
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,"VN221,VN7843",07/07/2024,21:00,01:50,04h 50m,"7,799,000 VND",Thương gia tiêu chuẩn
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,VN1231,07/07/2024,05:50,08:00,02h 10m,"7,550,000 VND",Thương gia linh hoạt
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,VN1237,07/07/2024,08:55,11:05,02h 10m,"7,550,000 VND",Thương gia linh hoạt
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,VN1239,07/07/2024,11:05,13:15,02h 10m,"7,550,000 VND",Thương gia linh hoạt
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,VN1231,07/07/2024,05:50,08:00,02h 10m,"8,717,000 VND",Thương gia linh hoạt
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,VN1237,07/07/2024,08:55,11:05,02h 10m,"8,717,000 VND",Thương gia linh hoạt
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,VN1239,07/07/2024,11:05,13:15,02h 10m,"8,717,000 VND",Thương gia linh hoạt
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,"VN221,VN7841",07/07/2024,21:00,01:20,04h 20m,"13,792,000 VND",Thương gia linh hoạt
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,"VN7215,VN7843",07/07/2024,21:30,01:50,04h 20m,"13,792,000 VND",Thương gia linh hoạt
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,"VN7215,VN7845",07/07/2024,21:30,02:00,04h 30m,"13,792,000 VND",Thương gia linh hoạt
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,"VN265,VN7841",07/07/2024,20:30,01:20,04h 50m,"13,792,000 VND",Thương gia linh hoạt
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,"VN207,VN1825",07/07/2024,07:00,11:50,04h 50m,"13,792,000 VND",Thương gia linh hoạt
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,"VN221,VN7843",07/07/2024,21:00,01:50,04h 50m,"13,792,000 VND",Thương gia linh hoạt
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,"VN211,VN7823",07/07/2024,11:00,15:15,04h 15m,"15,606,000 VND",Thương gia linh hoạt
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,"VN221,VN7841",07/07/2024,21:00,01:20,04h 20m,"15,606,000 VND",Thương gia linh hoạt
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,"VN247,VN1827",07/07/2024,10:00,14:25,04h 25m,"15,606,000 VND",Thương gia linh hoạt
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,"VN7215,VN7843",07/07/2024,21:30,01:50,04h 20m,"15,606,000 VND",Thương gia linh hoạt
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,"VN217,VN7825",07/07/2024,17:00,21:30,04h 30m,"15,606,000 VND",Thương gia linh hoạt
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,"VN7215,VN7845",07/07/2024,21:30,02:00,04h 30m,"15,606,000 VND",Thương gia linh hoạt
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,"VN205,VN1823",07/07/2024,05:00,09:35,04h 35m,"15,606,000 VND",Thương gia linh hoạt
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,"VN251,VN1829",07/07/2024,12:00,16:45,04h 45m,"15,606,000 VND",Thương gia linh hoạt
Hà Nội (HAN),Phú Quốc (PQC),Vietnam Airlines,"VN265,VN7841",07/07/2024,20:30,01:20,04h 50m,"15,606,000 VND",Thương gia linh hoạt
